iteration,loss,particle,velocity,x,y
40,1.21396e-08,54,0.550487,0.000484326,0.182097
40,1.21396e-08,55,0.215041,-7.23234e-05,0.11712
40,1.21396e-08,56,0.000343224,-0.000123282,0.000495566
40,1.21396e-08,57,0.00293288,-2.83286e-05,-0.00161731
40,1.21396e-08,58,1.78641,0.00114996,-0.618676
40,1.21396e-08,59,0.0273154,0.00995723,-0.00372664
40,1.21396e-08,60,0.000655417,-6.47527e-05,-0.000322331
40,1.21396e-08,61,5.35004e-05,-3.62406e-05,1.17671e-05
40,1.21396e-08,62,0.960439,-1.2417,-0.00574471
40,1.21396e-08,63,1.35122,0.0934707,-0.00913044
40,1.21396e-08,64,0.00355128,0.000411801,0.000900165
40,1.21396e-08,65,0.0990598,0.068643,-0.0210471
40,1.21396e-08,66,0.000918099,0.000177635,0.000798389
40,1.21396e-08,67,0.00265817,0.00141767,-3.82416e-05
40,1.21396e-08,68,4.19599,0.0378677,-2.21797
40,1.21396e-08,69,0.404743,-0.0419088,-0.363593
40,1.21396e-08,70,0.198951,-0.117245,0.0158092
40,1.21396e-08,71,4.02718e-05,-2.04964e-05,1.15357e-05
40,1.21396e-08,72,0.00555103,0.00573092,-0.0129496
40,1.21396e-08,73,0.000409502,1.58133e-05,-2.09352e-05
40,1.21396e-08,74,0.000534676,-0.000310709,0.000173902
40,1.21396e-08,75,0.0842617,0.0449637,-0.00318408
40,1.21396e-08,76,0.000202479,-0.000125016,0.000151852
40,1.21396e-08,77,9.30609e-05,-2.11553e-05,9.5487e-05
40,1.21396e-08,78,0.190307,0.117641,0.0313776
40,1.21396e-08,79,0.000172662,-7.41456e-05,-3.30823e-05
40,1.21396e-08,80,0.664039,-0.283671,0.0144283
40,1.21396e-08,81,0.000513983,0.000760412,-0.000163651
40,1.21396e-08,82,0.0449315,-0.00221742,-0.0188032
40,1.21396e-08,83,0.0315696,-0.00319976,0.0312573
40,1.21396e-08,84,0.000923165,0.000467841,0.000499842
40,1.21396e-08,85,0.00112675,0.000763161,4.39211e-05
40,1.21396e-08,86,1.85462e-05,6.40441e-06,-4.53922e-06
40,1.21396e-08,87,0.00457576,-0.000491409,-0.000180364
40,1.21396e-08,88,0.00400556,-0.00241943,-0.000186242
40,1.21396e-08,89,8.13239e-05,1.81299e-05,0.00027987
40,1.21396e-08,90,0.00392216,0.00214108,-0.000661397
40,1.21396e-08,91,0.000102008,-5.28412e-05,-3.39197e-05
40,1.21396e-08,92,0.00179143,0.00373144,-0.00108655
40,1.21396e-08,93,0.000541422,0.000220264,-0.000169094
40,1.21396e-08,94,0.000105843,-7.5863e-06,0.000200568
40,1.21396e-08,95,0.0115838,-0.00209346,0.00830497
40,1.21396e-08,96,1.93475e-05,2.37622e-05,9.12442e-06
40,1.21396e-08,97,0.000586195,-0.000302693,9.03596e-05
40,1.21396e-08,98,0.127498,-0.00146796,-0.0755833
40,1.21396e-08,99,2.4487e-05,8.68042e-05,-4.5315e-05
41,7.68782e-10,0,0.000102155,-2.93904e-05,5.5929e-05
41,7.68782e-10,1,9.33608e-05,2.45663e-05,-8.45838e-06
41,7.68782e-10,2,0.556735,0.00303182,-0.427473
41,7.68782e-10,3,0.123604,-0.365972,0.0257943
41,7.68782e-10,4,3.5503e-06,4.03691e-06,-3.39933e-06
41,7.68782e-10,5,5.2569e-05,1.12165e-05,2.44695e-06
41,7.68782e-10,6,0.574547,0.0114473,0.843215
41,7.68782e-10,7,0.000372361,-3.34394e-06,-0.000141423
41,7.68782e-10,8,0.0253593,-0.0027382,0.0438994
41,7.68782e-10,9,0.272201,-0.226243,-0.00445767
41,7.68782e-10,10,0.00294596,-0.000243123,0.00320125
41,7.68782e-10,11,0.993535,-1.1399,-0.00509937
41,7.68782e-10,12,0.00486097,-0.00213659,-0.000118057
41,7.68782e-10,13,0.245653,-0.0686631,-0.0416886
41,7.68782e-10,14,0.000996675,0.00147913,0.000960267
41,7.68782e-10,15,8.15348e-05,-3.46511e-06,-5.72619e-05
41,7.68782e-10,16,0.00499415,-8.55417e-05,0.00155725
41,7.68782e-10,17,0.00109218,-0.001608,0.00632228
41,7.68782e-10,18,0.00127485,-0.000798682,-0.00140914
41,7.68782e-10,19,0.00354562,-0.000393639,0.0023607
41,7.68782e-10,20,0.00710029,0.00402235,-0.000294988
41,7.68782e-10,21,0.000321272,0.000162842,0.000167185
41,7.68782e-10,22,0.0366067,-0.0057691,-0.00987392
41,7.68782e-10,23,2.93205,-1.68703,0.254582
41,7.68782e-10,24,0.0717786,0.00261805,-0.0221737
41,7.68782e-10,25,0.000635963,0.000754619,0.000291247
41,7.68782e-10,26,0.0845426,-0.00502421,-0.0777912
41,7.68782e-10,27,0.0516343,0.368814,-0.000421588
41,7.68782e-10,28,0.0206378,0.0484487,-0.00948588
41,7.68782e-10,29,0.000163084,-0.000394893,-8.18025e-06
41,7.68782e-10,30,0.000784002,-0.00045942,-0.000448505
41,7.68782e-10,31,0.000478361,-0.00034561,-0.000312706
41,7.68782e-10,32,0.000124203,-0.000121289,-1.64663e-05
41,7.68782e-10,33,0.163137,-0.0408712,-0.0249381
41,7.68782e-10,34,0.000712103,0.00226895,-0.00106692
41,7.68782e-10,35,0.00520194,0.00146363,-0.000205566
41,7.68782e-10,36,0.000241635,5.44042e-05,1.51382e-05
41,7.68782e-10,37,0.00126881,-0.00010327,-0.000729553
41,7.68782e-10,38,0.346385,0.0341846,-0.0616234
41,7.68782e-10,39,0.00923166,0.0027937,0.000893332
41,7.68782e-10,40,5.58348e-05,6.41526e-06,6.01432e-06
41,7.68782e-10,41,0.885415,-0.212398,-0.376652
41,7.68782e-10,42,0.000146693,-5.42124e-05,-4.99207e-08
41,7.68782e-10,43,0.00296461,-0.00171764,0.000114412
41,7.68782e-10,44,0.993784,-0.198281,-0.0135492
41,7.68782e-10,45,3.43398e-05,-1.30834e-05,1.33016e-06
41,7.68782e-10,46,0.00326969,0.000760913,0.000134018
41,7.68782e-10,47,0.00827583,-0.00121372,-7.27787e-05
41,7.68782e-10,48,0.488233,-0.280627,0.00223321
41,7.68782e-10,49,0.00310872,0.000536446,-0.00146065
41,7.68782e-10,50,2.20927,-0.0780986,-0.277459
41,7.68782e-10,51,0.00942022,0.00170324,0.0047709
41,7.68782e-10,52,6.54942e-06,7.885e-07,-4.6239e-07
41,7.68782e-10,53,0.395096,0.0553067,0.000190516
41,7.68782e-10,54,0.0954678,0.00214381,0.0866436
41,7.68782e-10,55,0.0905653,-0.00033296,0.0265556
41,7.68782e-10,56,0.000971248,-3.42306e-05,-0.000471591
41,7.68782e-10,57,0.0019193,-2.16828e-05,0.000301976
41,7.68782e-10,58,1.03856,-0.0325507,0.419339
41,7.68782e-10,59,0.0104454,-0.00048633,-0.00392423
41,7.68782e-10,60,5.03747e-05,-0.000102513,-0.000288988
41,7.68782e-10,61,4.10915e-05,-1.38623e-05,-2.26962e-05
41,7.68782e-10,62,0.876603,-0.365106,-0.000900772
41,7.68782e-10,63,1.5281,-1.43448,0.0121627
41,7.68782e-10,64,0.000762767,0.000996402,0.000410212
41,7.68782e-10,65,0.0960514,-0.00158376,0.044482
41,7.68782e-10,66,0.000599417,0.000677412,0.000467446
41,7.68782e-10,67,0.000762873,0.000784976,-0.000464478
41,7.68782e-10,68,3.47104,0.138791,1.25161
41,7.68782e-10,69,0.124467,0.0796506,-0.336847
41,7.68782e-10,70,0.143365,0.0243443,-0.00668433
41,7.68782e-10,71,7.99926e-05,5.05225e-05,-2.52764e-05
41,7.68782e-10,72,0.0114571,-0.00245224,-0.0049309
41,7.68782e-10,73,0.00013219,0.000148001,-2.01777e-05
41,7.68782e-10,74,0.000485952,3.86478e-05,-0.000163884
41,7.68782e-10,75,0.140022,-0.094996,0.000976086
41,7.68782e-10,76,0.000247079,3.23046e-05,-3.86681e-05
41,7.68782e-10,77,0.000197504,-4.74128e-05,-0.000100264
41,7.68782e-10,78,0.3097,-0.192059,0.0313219
41,7.68782e-10,79,0.000154217,7.89368e-05,-1.441e-05
41,7.68782e-10,80,0.416044,0.132091,-0.000861714
41,7.68782e-10,81,0.00144229,-0.00068187,-0.000160241
41,7.68782e-10,82,0.0126816,-0.0147272,-0.0167226
41,7.68782e-10,83,0.0549958,-0.00473263,-0.0237172
41,7.68782e-10,84,0.000911245,-0.000201587,-0.000118407
41,7.68782e-10,85,0.000894126,-0.000127747,-3.18789e-05
41,7.68782e-10,86,1.61663e-05,-7.98172e-06,2.83558e-06
41,7.68782e-10,87,0.00149809,-0.00197786,5.97397e-06
41,7.68782e-10,88,0.000739334,-0.00169901,-2.00919e-05
41,7.68782e-10,89,0.000545979,-0.000169963,-0.000232686
41,7.68782e-10,90,0.00374158,-0.0014492,0.000391872
41,7.68782e-10,91,8.45935e-05,2.56148e-05,-2.28559e-06
41,7.68782e-10,92,0.00744412,-0.00352259,0.000584938
41,7.68782e-10,93,0.000313759,-6.65659e-05,-4.19209e-05
41,7.68782e-10,94,0.000484938,1.36314e-05,-0.000283906
41,7.68782e-10,95,0.0106475,0.000292191,-0.00207183
41,7.68782e-10,96,2.36682e-05,5.35394e-07,4.57477e-06
41,7.68782e-10,97,0.000446489,0.000133178,-6.43351e-06
41,7.68782e-10,98,0.028449,-0.00568593,-0.0474487
41,7.68782e-10,99,0.000148079,-6.0443e-05,-2.96435e-05
42,1.65596e-10,0,0.000145443,-3.43002e-06,-8.71783e-05
42,1.65596e-10,1,3.25767e-05,-5.81073e-06,3.30913e-06
42,1.65596e-10,2,1.13983,-0.0571045,0.71077
42,1.65596e-10,3,0.122293,-0.48698,0.00810922
42,1.65596e-10,4,6.85459e-06,-2.81619e-06,-3.54223e-06
42,1.65596e-10,5,1.79511e-05,2.91561e-05,3.08754e-06
42,1.65596e-10,6,0.284403,-0.00660445,0.559385
42,1.65596e-10,7,0.000103368,2.36068e-06,-3.82132e-05
42,1.65596e-10,8,0.0696831,0.00741587,-0.0250399
42,1.65596e-10,9,0.162346,-0.063926,-0.00138339
42,1.65596e-10,10,0.00178521,0.00106652,0.00198808
42,1.65596e-10,11,0.377579,-0.793901,0.146056
42,1.65596e-10,12,0.00151226,-0.000644173,-0.000362224
42,1.65596e-10,13,0.0883403,-0.136175,0.0152865
42,1.65596e-10,14,0.000878155,0.000938884,0.000267957
42,1.65596e-10,15,5.0539e-05,-2.32813e-06,-6.73574e-06
42,1.65596e-10,16,0.00204183,-6.54244e-05,-0.000484483
42,1.65596e-10,17,0.00372598,-0.000792777,0.00268658
42,1.65596e-10,18,0.0019193,-5.23278e-05,0.000359107
42,1.65596e-10,19,0.00131787,0.000311838,0.00124756
42,1.65596e-10,20,0.00220153,0.00182672,-0.000133804
42,1.65596e-10,21,0.000273008,-1.23008e-05,-4.22385e-05
42,1.65596e-10,22,0.00502923,-0.00919662,-0.00619354
42,1.65596e-10,23,6.67423,1.10997,-1.86568
42,1.65596e-10,24,0.0343352,-0.00410955,0.011496
42,1.65596e-10,25,0.000910122,-0.000154125,0.000241178
42,1.65596e-10,26,0.0764899,0.000420851,-0.00149531
42,1.65596e-10,27,0.871051,-0.502234,-0.00260216
42,1.65596e-10,28,0.0504892,-0.00149347,-0.00207402
42,1.65596e-10,29,0.000749061,0.000354163,-5.38481e-06
42,1.65596e-10,30,0.0010958,0.00014076,0.000468319
42,1.65596e-10,31,0.000774862,0.00042661,-0.000248776
42,1.65596e-10,32,2.18508e-05,-0.00011751,5.05534e-06
42,1.65596e-10,33,0.0489691,-0.042242,0.0240118
42,1.65596e-10,34,0.00340852,-0.00100742,-0.00012699
42,1.65596e-10,35,0.000737518,0.000839631,0.000187565
42,1.65596e-10,36,0.000131685,-1.13886e-05,-9.89336e-05
42,1.65596e-10,37,0.00101516,0.000258064,0.000219126
42,1.65596e-10,38,0.125946,0.145231,-0.00220215
42,1.65596e-10,39,0.00216777,0.000663858,0.000489594
42,1.65596e-10,40,1.01183e-05,3.16821e-06,1.55974e-05
42,1.65596e-10,41,0.674957,0.280696,0.0842444
42,1.65596e-10,42,0.000103061,4.03273e-05,4.09842e-05
42,1.65596e-10,43,0.00505058,0.00333261,5.74421e-05
42,1.65596e-10,44,1.40887,0.748385,1.02988
42,1.65596e-10,45,1.66979e-05,-4.10927e-06,-1.27512e-05
42,1.65596e-10,46,0.000871603,0.0016205,0.000278226
42,1.65596e-10,47,0.00249592,-0.00358007,0.000720944
42,1.65596e-10,48,0.321797,-0.602041,-0.0134658
42,1.65596e-10,49,0.00314426,0.000802793,0.00167231
42,1.65596e-10,50,2.92535,-0.019551,2.6473
42,1.65596e-10,51,0.00626299,0.00215753,-0.00147559
42,1.65596e-10,52,2.48879e-06,-1.68888e-06,-2.24377e-07
42,1.65596e-10,53,0.158045,-0.102738,7.39216e-05
42,1.65596e-10,54,1.28831,0.00173409,1.37495
42,1.65596e-10,55,0.0808415,-0.000253232,-0.0542859
42,1.65596e-10,56,0.000257206,3.16173e-05,-0.000720225
42,1.65596e-10,57,0.000505765,5.14211e-05,0.00080243
42,1.65596e-10,58,0.449287,0.0182379,0.865747
42,1.65596e-10,59,0.00475856,-0.00404496,-0.000765096
42,1.65596e-10,60,0.000225505,1.27516e-05,-9.51675e-05
42,1.65596e-10,61,4.10637e-05,2.20394e-05,-2.76401e-06
42,1.65596e-10,62,0.592906,0.227459,0.0191835
42,1.65596e-10,63,0.519578,-0.91527,0.0316249
42,1.65596e-10,64,0.00180244,-0.000656955,0.00112799
42,1.65596e-10,65,0.0290892,-0.0271391,0.0305859
42,1.65596e-10,66,0.00115002,0.00043216,-0.000656119
42,1.65596e-10,67,0.00267172,-0.00128636,0.00122302
42,1.65596e-10,68,1.01401,0.026738,2.2594
42,1.65596e-10,69,0.723567,0.00149762,0.382487
42,1.65596e-10,70,0.0298518,0.0541093,-0.00895864
42,1.65596e-10,71,3.21526e-05,2.92465e-05,-1.17e-06
42,1.65596e-10,72,0.00412574,-0.00465747,-0.00144397
42,1.65596e-10,73,0.000266337,-0.000117557,1.69509e-07
42,1.65596e-10,74,0.000145438,0.000169068,-0.000228248
42,1.65596e-10,75,0.073115,-0.0225269,-0.00872128
42,1.65596e-10,76,4.87132e-05,7.38698e-05,-6.40709e-05
42,1.65596e-10,77,0.000191503,0.000142414,-7.49839e-05
42,1.65596e-10,78,0.106371,-0.0998177,-0.0216523
42,1.65596e-10,79,8.81982e-05,-9.23305e-06,-1.66476e-05
42,1.65596e-10,80,0.0111316,0.140125,0.00684362
42,1.65596e-10,81,0.000825134,9.6723e-05,0.000112961
42,1.65596e-10,82,0.0237541,0.00762673,-0.00868767
42,1.65596e-10,83,0.0237348,-4.79772e-05,-0.00044929
42,1.65596e-10,84,0.000284547,-0.000387278,-0.000334014
42,1.65596e-10,85,0.000169556,-0.000295732,-5.49049e-05
42,1.65596e-10,86,1.46603e-05,3.26602e-06,-6.56725e-06
42,1.65596e-10,87,0.00181432,-0.000168464,-0.000127588
42,1.65596e-10,88,0.00351047,0.00181132,1.14171e-05
42,1.65596e-10,89,0.000168831,-0.00019902,-6.63744e-05
42,1.65596e-10,90,0.00175039,-0.00141908,-0.00135826
42,1.65596e-10,91,3.08294e-05,5.38547e-05,1.00822e-05
42,1.65596e-10,92,0.00575304,0.00222521,0.000830452
42,1.65596e-10,93,0.000100049,-0.000141838,2.39872e-05
42,1.65596e-10,94,0.000256409,3.86528e-05,-2.87208e-05
42,1.65596e-10,95,0.00244458,0.00076788,-0.00446969
42,1.65596e-10,96,1.11476e-05,-8.09463e-06,-2.48148e-06
42,1.65596e-10,97,0.000135209,0.000265597,-3.37586e-05
42,1.65596e-10,98,0.0689651,0.00195414,0.0210919
42,1.65596e-10,99,1.75658e-05,-7.56162e-05,-2.07929e-05
43,1.65596e-10,0,0.000127654,-2.2943e-05,3.89751e-05
43,1.65596e-10,1,5.34394e-06,-1.11547e-05,3.31117e-06
43,1.65596e-10,2,0.531124,-0.0855223,0.180407
43,1.65596e-10,3,0.213834,-0.274005,0.0272579
43,1.65596e-10,4,8.89789e-06,-4.97833e-07,5.04832e-06
43,1.65596e-10,5,6.35714e-05,-3.44022e-05,1.79613e-06
43,1.65596e-10,6,0.282061,-0.00348105,0.277341
43,1.65596e-10,7,9.35593e-05,4.33313e-06,5.53253e-05
43,1.65596e-10,8,0.0213887,0.00444236,-0.00385892
43,1.65596e-10,9,0.289451,0.225525,-0.000767198
43,1.65596e-10,10,0.0013987,-0.000109777,0.00123131
43,1.65596e-10,11,1.79079,-0.501852,-1.62076
43,1.65596e-10,12,0.00103515,0.00038701,-0.000271685
43,1.65596e-10,13,0.150508,0.0142455,0.0204135
43,1.65596e-10,14,0.00098156,4.8005e-05,-0.000144106
43,1.65596e-10,15,2.92522e-05,-1.45091e-06,2.25033e-05
43,1.65596e-10,16,6.74573e-05,-1.11439e-05,-0.000524534
43,1.65596e-10,17,0.00619613,-6.86478e-05,-0.00346709
43,1.65596e-10,18,0.000666782,0.000268328,0.000943725
43,1.65596e-10,19,0.00294703,-0.00184346,-0.000762334
43,1.65596e-10,20,0.00341281,-0.00158318,7.21026e-06
43,1.65596e-10,21,5.96282e-05,-7.09625e-05,-5.2931e-05
43,1.65596e-10,22,0.0120961,-0.00595835,0.00546103
43,1.65596e-10,23,1.53889,-0.00528521,-2.92605
43,1.65596e-10,24,0.0103828,-0.00282887,0.0217996
43,1.65596e-10,25,0.00024336,-0.000335186,7.85724e-05
43,1.65596e-10,26,0.0316282,0.00207151,0.0300898
43,1.65596e-10,27,0.0851585,-0.417234,0.00258927
43,1.65596e-10,28,0.0191423,-0.0199291,0.00307894
43,1.65596e-10,29,0.000205738,0.000559848,-7.1156e-07
43,1.65596e-10,30,0.00120653,-0.000124375,-0.000708724
43,1.65596e-10,31,0.00108083,-0.000572884,0.000162558
43,1.65596e-10,32,3.81429e-05,-8.01039e-05,1.2514e-05
43,1.65596e-10,33,0.0967226,0.0257895,-0.0447412
43,1.65596e-10,34,0.000581233,-0.000599578,0.000287133
43,1.65596e-10,35,0.000584031,0.000258849,0.000249084
43,1.65596e-10,36,0.000100889,1.53693e-05,-1.65735e-06
43,1.65596e-10,37,0.000193517,0.000163292,0.000387847
43,1.65596e-10,38,0.0991675,0.0485936,-0.0244581
43,1.65596e-10,39,0.00168988,-0.000863358,-0.000233814
43,1.65596e-10,40,2.92023e-05,-3.05024e-07,-1.33976e-05
43,1.65596e-10,41,2.15963,0.210325,-2.07424
43,1.65596e-10,42,4.07743e-05,1.92257e-06,5.46817e-05
43,1.65596e-10,43,0.00289309,0.000440891,-3.14028e-05
43,1.65596e-10,44,1.13331,0.781254,-0.102961
43,1.65596e-10,45,2.74227e-05,-8.07968e-06,1.43826e-05
43,1.65596e-10,46,0.00280803,-0.00115457,-0.000150717
43,1.65596e-10,47,0.00818037,0.00460026,0.000694802
43,1.65596e-10,48,0.0580122,-0.547418,0.00607338
43,1.65596e-10,49,0.0040288,0.000683544,-0.00235473
43,1.65596e-10,50,7.37019,0.0222489,-2.76216
43,1.65596e-10,51,0.00375333,-0.00159387,-0.00135513
43,1.65596e-10,52,7.21935e-07,-1.1863e-06,-7.42644e-07
43,1.65596e-10,53,0.202379,0.099641,0.000169816
43,1.65596e-10,54,2.05862,0.000266894,-0.683671
43,1.65596e-10,55,0.0361067,8.59757e-05,-0.0181808
43,1.65596e-10,56,0.000556856,-5.2558e-05,-0.000169768
43,1.65596e-10,57,0.000867113,-1.88756e-05,-6.18286e-05
43,1.65596e-10,58,0.0355039,-0.00419455,0.893266
43,1.65596e-10,59,0.00162198,-0.00280326,-0.00180866
43,1.65596e-10,60,0.00018365,4.86693e-05,8.49358e-05
43,1.65596e-10,61,1.18785e-05,1.82175e-05,8.48278e-06
43,1.65596e-10,62,0.335007,-0.107186,0.00362733
43,1.65596e-10,63,0.886229,-0.0290559,0.026515
43,1.65596e-10,64,0.00187495,0.0010341,0.000318194
43,1.65596e-10,65,0.0514397,-0.0254379,-0.0208257
43,1.65596e-10,66,0.000448435,3.32208e-05,-0.000451322
43,1.65596e-10,67,0.00278794,0.000356902,-0.00102915
43,1.65596e-10,68,1.3964,0.095907,0.864715
43,1.65596e-10,69,0.385662,0.0195201,-0.00275421
43,1.65596e-10,70,0.105725,-0.0513259,-0.00114004
43,1.65596e-10,71,4.29117e-05,-1.28524e-05,-9.48265e-06
43,1.65596e-10,72,0.00636614,0.000842712,0.00176162
43,1.65596e-10,73,6.24163e-05,-5.94281e-05,-2.25631e-05
43,1.65596e-10,74,0.000397549,4.84706e-05,0.000150568
43,1.65596e-10,75,0.0542389,0.0313201,-0.00221251
43,1.65596e-10,76,9.96011e-05,5.39489e-05,3.35177e-05
43,1.65596e-10,77,0.00022852,3.53335e-05,0.000126896
43,1.65596e-10,78,0.210181,0.092879,0.0622767
43,1.65596e-10,79,2.32197e-05,-3.18565e-05,-1.14192e-05
43,1.65596e-10,80,0.224457,-0.0842756,0.00179514
43,1.65596e-10,81,0.000290619,0.000382675,0.000164836
43,1.65596e-10,82,0.0135955,0.0139727,0.00333591
43,1.65596e-10,83,0.00945853,0.00179284,0.00882838
43,1.65596e-10,84,0.000886268,5.43011e-05,0.000434412
43,1.65596e-10,85,0.000225026,-7.23144e-05,-2.80495e-05
43,1.65596e-10,86,7.85526e-06,7.17028e-06,2.49047e-07
43,1.65596e-10,87,0.000839529,0.000658812,1.53202e-05
43,1.65596e-10,88,0.00603515,-0.0042174,-0.000267217
43,1.65596e-10,89,0.00029813,4.28994e-05,0.000107856
43,1.65596e-10,90,0.00348659,0.00167199,0.000254687
43,1.65596e-10,91,8.09191e-05,-2.05963e-05,-2.16187e-05
43,1.65596e-10,92,0.0021035,0.00280732,-0.00119089
43,1.65596e-10,93,0.000279945,0.000125047,-6.05218e-05
43,1.65596e-10,94,0.000138772,2.21899e-05,0.000109071
43,1.65596e-10,95,0.00811801,-0.00097091,0.00345993
43,1.65596e-10,96,2.9593e-05,1.85137e-05,1.04699e-05
43,1.65596e-10,97,0.000141883,0.000129489,6.31123e-06
43,1.65596e-10,98,0.035766,-0.0036932,-0.0142255
43,1.65596e-10,99,0.000158524,8.25041e-05,-9.48824e-06
44,1.65596e-10,0,2.51771e-05,-7.75274e-06,1.88966e-05
44,1.65596e-10,1,8.6355e-06,-4.45732e-06,-2.14019e-06
44,1.65596e-10,2,0.506896,0.0480158,-0.308583
44,1.65596e-10,3,0.355875,0.0815384,0.0118985
44,1.65596e-10,4,6.52928e-06,1.82635e-06,-1.05329e-06
44,1.65596e-10,5,0.000123165,8.8743e-05,-3.88981e-07
44,1.65596e-10,6,0.503752,0.00245399,0.781059
44,1.65596e-10,7,0.000124104,-6.34217e-07,-6.8679e-05
44,1.65596e-10,8,0.00860879,0.00182019,0.0043408
44,1.65596e-10,9,0.197067,0.0284843,-0.00401859
44,1.65596e-10,10,0.00124791,-0.000410243,2.0119e-05
44,1.65596e-10,11,4.85289,-0.198223,-0.67139
44,1.65596e-10,12,0.000389574,0.000264268,9.80474e-05
44,1.65596e-10,13,0.05593,0.0621734,-0.00841505
44,1.65596e-10,14,0.000422206,-0.000373207,-0.000115162
44,1.65596e-10,15,4.75877e-05,-1.14886e-06,-2.50834e-05
44,1.65596e-10,16,8.19666e-05,-1.62701e-05,-0.000442728
44,1.65596e-10,17,0.00733856,-0.000716917,0.00384278
44,1.65596e-10,18,0.00218922,-0.000248267,-0.00118367
44,1.65596e-10,19,0.00271256,-6.31488e-05,0.00128424
44,1.65596e-10,20,0.00132245,-0.000314078,-0.000364639
44,1.65596e-10,21,5.60233e-05,-3.33786e-05,-1.13851e-05
44,1.65596e-10,22,0.0119363,0.00532312,0.00936031
44,1.65596e-10,23,0.540829,-0.426697,-2.58707
44,1.65596e-10,24,0.0104615,-0.00177343,0.0113915
44,1.65596e-10,25,0.000763948,0.000428451,0.000100337
44,1.65596e-10,26,0.0684082,-0.00209037,-0.0381916
44,1.65596e-10,27,1.02338,0.606139,-0.000135353
44,1.65596e-10,28,0.0137718,-0.0159685,-0.010111
44,1.65596e-10,29,0.000681879,-0.000122029,1.05221e-06
44,1.65596e-10,30,0.00102216,-0.000295665,0.000298979
44,1.65596e-10,31,0.000844517,0.000203144,-0.000170595
44,1.65596e-10,32,0.000229736,0.000149577,1.75413e-05
44,1.65596e-10,33,0.0672943,-0.0140485,0.00949402
44,1.65596e-10,34,0.00127549,0.000672812,0.000198232
44,1.65596e-10,35,0.000612143,-0.000352679,0.000221649
44,1.65596e-10,36,3.95006e-05,1.03324e-05,3.75208e-05
44,1.65596e-10,37,0.000265348,0.000262354,0.000141684
44,1.65596e-10,38,0.0564185,-0.00760322,-0.0294549
44,1.65596e-10,39,0.000389853,-0.000629536,7.8136e-05
44,1.65596e-10,40,1.13718e-05,1.08133e-05,-1.101e-05
44,1.65596e-10,41,3.79304,-0.043965,1.71026
44,1.65596e-10,42,8.23009e-05,4.43813e-06,-2.75808e-05
44,1.65596e-10,43,0.00145672,-0.0010043,0.000151473
44,1.65596e-10,44,1.22874,-0.26474,0.541788
44,1.65596e-10,45,7.52765e-06,-1.0741e-05,7.34109e-06
44,1.65596e-10,46,0.00200761,0.000847821,-5.99468e-06
44,1.65596e-10,47,0.00492108,-9.07947e-05,-0.00079215
44,1.65596e-10,48,0.324111,-0.871486,0.000776478
44,1.65596e-10,49,0.00145749,-0.000456256,-0.00144635
44,1.65596e-10,50,0.543357,0.0201601,-3.30551
44,1.65596e-10,51,0.00165682,-0.00175608,0.00029373
44,1.65596e-10,52,4.47165e-06,3.27162e-06,-3.92378e-07
44,1.65596e-10,53,0.0736378,0.0260035,-3.44515e-05
44,1.65596e-10,54,1.80863,-0.000643438,1.12496
44,1.65596e-10,55,0.0481748,0.000113641,0.029994
44,1.65596e-10,56,0.000217024,-8.07742e-06,4.26484e-05
44,1.65596e-10,57,0.000282744,-3.71479e-05,-0.000343982
44,1.65596e-10,58,0.707235,-0.0271797,0.186404
44,1.65596e-10,59,0.00471994,0.00191665,-0.00178948
44,1.65596e-10,60,0.000195088,-4.85282e-05,-8.42153e-05
44,1.65596e-10,61,2.88481e-05,-9.22004e-06,-4.27561e-07
44,1.65596e-10,62,0.287605,-0.394772,0.00033635
44,1.65596e-10,63,0.379087,0.349441,0.00537992
44,1.65596e-10,64,0.00137701,-0.000242128,0.000835305
44,1.65596e-10,65,0.0169736,-0.0106941,-0.0292352
44,1.65596e-10,66,0.000523033,-0.000159397,3.49512e-05
44,1.65596e-10,67,0.00274603,0.000395112,0.00171661
44,1.65596e-10,68,1.14027,0.018939,-0.272953
44,1.65596e-10,69,0.141283,0.0222688,-0.14401
44,1.65596e-10,70,0.161307,0.109981,-0.00116478
44,1.65596e-10,71,2.50321e-06,-1.07506e-05,-8.12299e-06
44,1.65596e-10,72,0.00145808,0.00186416,0.00072111
44,1.65596e-10,73,0.000139259,7.87697e-05,-5.40143e-06
44,1.65596e-10,74,0.00012311,-4.12081e-05,0.000234912
44,1.65596e-10,75,0.0600709,-0.0285778,0.00234388
44,1.65596e-10,76,0.000136753,-6.56853e-05,-3.27325e-05
44,1.65596e-10,77,8.11472e-05,2.09479e-05,4.70336e-05
44,1.65596e-10,78,0.204901,-0.0984192,-0.0111374
44,1.65596e-10,79,2.89512e-05,-3.93396e-06,-3.77038e-06
44,1.65596e-10,80,0.0435028,-0.0410433,0.00663885
44,1.65596e-10,81,0.000911609,-0.000506921,-3.4289e-05
44,1.65596e-10,82,0.0208999,0.0061901,-0.0160609
44,1.65596e-10,83,0.00545037,-0.00358448,0.00971778
44,1.65596e-10,84,0.000857344,0.000138536,-0.000418783
44,1.65596e-10,85,0.000199303,0.000119733,2.52388e-05
44,1.65596e-10,86,1.03744e-05,-3.07975e-06,1.85066e-06
44,1.65596e-10,87,0.000779089,-0.000115631,-6.96292e-05
